# experiment P-82 (R-082)
# hypothesis: A DIGGER IS THE FASTEST THING IN THE GAME AND THE WALL IN FRONT OF IT IS GETTING THINNER EVERY FRAME. That is the exact configuration discrete collision cannot survive, and there is now a CPU-only measured answer: Pelletier-Guenette, Mercier-Aubin and Andrews, 10.1145/3747862 (SCA 2025) -- spatio-temporal local optimisation for first time of impact, a modified Frank-Wolfe with golden-section search over barycentric coordinates AND TIME, with adaptive triangle subdivision giving multiple contacts per triangle. Intel i9, single CPU thread, CPU-only: an 888-triangle shuriken at 0.4 ms total, 11.13 microseconds mean per triangle; 100K triangles at 0.96 microseconds per triangle. It beats Macklin 2020's discrete detection on all their tests -- SELF-ADJUDICATED, since no standard triangle-SDF CCD benchmark exists, and that is stated here rather than discovered. (C1) At the speed a game_dig projectile travels, the discrete path tunnels through a wall of thickness t below v*dt and the CCD path does not, over 10^4 randomised shots at a wall swept from 2 cells down to t/h = 0.05 (subgrid's floor, M-95). (C2) Cost per moving element stays under 25 microseconds and is LINEAR in element count. (C3) A capsule approximated by 8 swept spheres reaches the same first-time-of-impact as a 200-triangle capsule mesh, to within one cell, at 10x less cost. SHARE: C2 moves a single dynamic body's collision budget, not the whole frame.
# falsified by: C1 by the discrete path not tunnelling, which would mean the game's speeds are below the threshold and this is premature. C2 by superlinear cost, or above 25 microseconds. C3 by a disagreement above one cell, which would mean the proxy is too coarse and the cheap version of this does not exist. VACUITY CONTROL: the discrete arm must tunnel at least once, reported as a count, or C1 is comparing two methods that both work.
# commit e740138 on amd-ryzen-9-5900x-12-core at 2026-08-28T00:53:32Z
wall_thickness_cells,speed_cells_per_step,shots,tunnels_discrete,tunnels_ccd,us_per_element,elements,linear_fit_r2,toi_capsule_spheres,toi_capsule_mesh,toi_disagreement_cells,cost_ratio_spheres_vs_mesh,c1_holds,c2_holds,c3_holds,arm,axis_x,axis_y,axis_z,bead_spacing_cells,beads_disjoint,body_radius_cells,broad_phase_cull,capsule_aspect,capsule_half_height_cells,ccd_toi_checks,ccd_toi_error_cells,cell_size,cycles,cycles_per_element,discrete_threshold_cells,element_kind,elements_tested,field,frame_seconds,ghz,interval_shrink,marginal_us_per_element,mesh_false_negative,mesh_false_positive,mesh_missed_impact,orientation_index,prediction_mismatches,proxy_missed_impact,shots_crossing_solid,solver,solver_accuracy_bar_cells,solver_chosen,solver_cleared_accuracy_bar,solver_error_cells,speed_name,speed_units_per_second,sphere_bnb_nodes_high_water,spheres_ghz,spheres_us,support_deficit_mesh_cells,support_deficit_spheres_cells,toi,toi_capsule_mesh_reference,toi_disagreement_floor_cells,total_us,tunnels_ccd_total,tunnels_discrete_predicted,tunnels_discrete_total,us_per_element_in_body
2.000000,1.152000,,,,1.247815,40,0.995687,,,,,false,true,true,c2_scaling,,,,,,,0.325000,,,,,,143632.000000,5319.703704,,triangle_fwgss,27,slab,,4.263216,false,0.424731,,,,,,,,fw8_gss10,0.010000,fw8_gss10,true,,,,63,,,,,0.498447,,,33.691000,0,,1447505,0.842275
2.000000,1.152000,,,,1.304043,100,0.995687,,,,,false,true,true,c2_scaling,,,,,,,0.530000,,,,,,259500.000000,5521.276596,,triangle_fwgss,47,slab,,4.233970,false,0.424731,,,,,,,,fw8_gss10,0.010000,fw8_gss10,true,,,,65,,,,,0.498447,,,61.290000,0,,1447505,0.612900
2.000000,1.152000,,,,1.364798,200,0.995687,,,,,false,true,true,c2_scaling,,,,,,,0.530000,,,,,,540939.000000,5754.670213,,triangle_fwgss,94,slab,,4.216500,false,0.424731,,,,,,,,fw8_gss10,0.010000,fw8_gss10,true,,,,68,,,,,0.498447,,,128.291000,0,,1447505,0.641455
2.000000,1.152000,,,,1.370569,400,0.995687,,,,,false,true,true,c2_scaling,,,,,,,0.640000,,,,,,831039.000000,5771.104167,,triangle_fwgss,144,slab,,4.210735,false,0.424731,,,,,,,,fw8_gss10,0.010000,fw8_gss10,true,,,,65,,,,,0.498447,,,197.362000,0,,1447505,0.493405
2.000000,1.152000,,,,1.471252,888,0.995687,,,,,false,true,true,c2_scaling,,,,,,,0.718468,,,,,,1546946.000000,6187.784000,,triangle_fwgss,250,slab,,4.205795,false,0.424731,,,,,,,,fw8_gss10,0.010000,fw8_gss10,true,,,,67,,,,,0.498447,,,367.813000,0,,1447505,0.414204
2.000000,1.152000,,,,1.564418,1600,0.995687,,,,,false,true,true,c2_scaling,,,,,,,0.717500,,,,,,2954218.000000,6535.880531,,triangle_fwgss,452,slab,,4.177835,false,0.424731,,,,,,,,fw8_gss10,0.010000,fw8_gss10,true,,,,70,,,,,0.498447,,,707.117000,0,,1447505,0.441948
2.000000,1.152000,,,,3.556250,8,0.994112,,,,,false,true,true,c2_scaling,,,,,,,0.000000,,,,,,121632.000000,15204.000000,,triangle_fwgss,8,slab,,4.275290,false,1.084522,,,,,,,,fw16_gss20,0.010000,fw8_gss10,true,,,,1,,,,,0.500005,,,28.450000,0,,1447505,3.556250
2.000000,1.152000,,,,3.661938,16,0.994112,,,,,false,true,true,c2_scaling,,,,,,,0.000000,,,,,,248170.000000,15510.625000,,triangle_fwgss,16,slab,,4.235633,false,1.084522,,,,,,,,fw16_gss20,0.010000,fw8_gss10,true,,,,62,,,,,0.500005,,,58.591000,0,,1447505,3.661938
2.000000,1.152000,,,,3.655593,40,0.994112,,,,,false,true,true,c2_scaling,,,,,,,0.325000,,,,,,416646.000000,15431.333333,,triangle_fwgss,27,slab,,4.221295,false,1.084522,,,,,,,,fw16_gss20,0.010000,fw8_gss10,true,,,,63,,,,,0.500005,,,98.701000,0,,1447505,2.467525
2.000000,1.152000,,,,3.724936,100,0.994112,,,,,false,true,true,c2_scaling,,,,,,,0.530000,,,,,,737432.000000,15690.042553,,triangle_fwgss,47,slab,,4.212164,false,1.084522,,,,,,,,fw16_gss20,0.010000,fw8_gss10,true,,,,65,,,,,0.500005,,,175.072000,0,,1447505,1.750720
2.000000,1.152000,,,,3.813128,200,0.994112,,,,,false,true,true,c2_scaling,,,,,,,0.530000,,,,,,1507560.000000,16037.872340,,triangle_fwgss,94,slab,,4.205963,false,1.084522,,,,,,,,fw16_gss20,0.010000,fw8_gss10,true,,,,68,,,,,0.500005,,,358.434000,0,,1447505,1.792170
2.000000,1.152000,,,,3.812465,400,0.994112,,,,,false,true,true,c2_scaling,,,,,,,0.640000,,,,,,2307902.000000,16027.097222,,triangle_fwgss,144,slab,,4.203867,false,1.084522,,,,,,,,fw16_gss20,0.010000,fw8_gss10,true,,,,65,,,,,0.500005,,,548.995000,0,,1447505,1.372488
2.000000,1.152000,,,,3.849880,888,0.994112,,,,,false,true,true,c2_scaling,,,,,,,0.718468,,,,,,4030981.000000,16123.924000,,triangle_fwgss,250,slab,,4.188163,false,1.084522,,,,,,,,fw16_gss20,0.010000,fw8_gss10,true,,,,67,,,,,0.500005,,,962.470000,0,,1447505,1.083863
2.000000,1.152000,,,,4.014993,1600,0.994112,,,,,false,true,true,c2_scaling,,,,,,,0.717500,,,,,,7592472.000000,16797.504425,,triangle_fwgss,452,slab,,4.183694,false,1.084522,,,,,,,,fw16_gss20,0.010000,fw8_gss10,true,,,,70,,,,,0.500005,,,1814.777000,0,,1447505,1.134236
2.000000,1.152000,,,,0.288750,8,1.000000,,,,,false,true,true,c2_scaling,,,,,,,0.000000,,,,,,11832.000000,1479.000000,,sphere_ca,8,slab,,5.122078,false,0.283267,,,,,,,,exact,0.010000,fw8_gss10,true,,,,42,,,,,0.500000,,,2.310000,0,,1447505,0.288750
2.000000,1.152000,,,,0.286250,16,1.000000,,,,,false,true,true,c2_scaling,,,,,,,0.000000,,,,,,22059.000000,1378.687500,,sphere_ca,16,slab,,4.816376,false,0.283267,,,,,,,,exact,0.010000,fw8_gss10,true,,,,42,,,,,0.500000,,,4.580000,0,,1447505,0.286250
2.000000,1.152000,,,,0.284250,40,1.000000,,,,,false,true,true,c2_scaling,,,,,,,0.000000,,,,,,49907.000000,1247.675000,,sphere_ca,40,slab,,4.389358,false,0.283267,,,,,,,,exact,0.010000,fw8_gss10,true,,,,42,,,,,0.500000,,,11.370000,0,,1447505,0.284250
2.000000,1.152000,,,,0.283600,100,1.000000,,,,,false,true,true,c2_scaling,,,,,,,0.000000,,,,,,121230.000000,1212.300000,,sphere_ca,100,slab,,4.274683,false,0.283267,,,,,,,,exact,0.010000,fw8_gss10,true,,,,42,,,,,0.500000,,,28.360000,0,,1447505,0.283600
2.000000,1.152000,,,,0.283355,200,1.000000,,,,,false,true,true,c2_scaling,,,,,,,0.000000,,,,,,240103.000000,1200.515000,,sphere_ca,200,slab,,4.236788,false,0.283267,,,,,,,,exact,0.010000,fw8_gss10,true,,,,42,,,,,0.500000,,,56.671000,0,,1447505,0.283355
2.000000,1.152000,,,,0.283303,400,1.000000,,,,,false,true,true,c2_scaling,,,,,,,0.000000,,,,,,478708.000000,1196.770000,,sphere_ca,400,slab,,4.224354,false,0.283267,,,,,,,,exact,0.010000,fw8_gss10,true,,,,42,,,,,0.500000,,,113.321000,0,,1447505,0.283303
2.000000,1.152000,,,,0.283426,888,1.000000,,,,,false,true,true,c2_scaling,,,,,,,0.000000,,,,,,1059193.000000,1192.784910,,sphere_ca,888,slab,,4.208457,false,0.283267,,,,,,,,exact,0.010000,fw8_gss10,true,,,,42,,,,,0.500000,,,251.682000,0,,1447505,0.283426
2.000000,1.152000,,,,0.283266,1600,1.000000,,,,,false,true,true,c2_scaling,,,,,,,0.000000,,,,,,1905624.000000,1191.015000,,sphere_ca,1600,slab,,4.204587,false,0.283267,,,,,,,,exact,0.010000,fw8_gss10,true,,,,42,,,,,0.500000,,,453.225000,0,,1447505,0.283266
2.000000,1.152000,,,,0.448750,8,0.995024,,,,,false,true,true,c2_scaling,,,,,,,0.000000,,,,,,17169.000000,2146.125000,,triangle_fwgss,8,slab,,4.782451,true,0.241433,,,,,,,,fw4_gss6,0.010000,fw8_gss10,true,,,,1,,,,,0.493422,,,3.590000,0,,1447505,0.448750
2.000000,1.152000,,,,0.548750,16,0.995024,,,,,false,true,true,c2_scaling,,,,,,,0.000000,,,,,,38982.000000,2436.375000,,triangle_fwgss,16,slab,,4.439863,true,0.241433,,,,,,,,fw4_gss6,0.010000,fw8_gss10,true,,,,62,,,,,0.493422,,,8.780000,0,,1447505,0.548750
2.000000,1.152000,,,,0.567778,40,0.995024,,,,,false,true,true,c2_scaling,,,,,,,0.325000,,,,,,66501.000000,2463.000000,,triangle_fwgss,27,slab,,4.337965,true,0.241433,,,,,,,,fw4_gss6,0.010000,fw8_gss10,true,,,,63,,,,,0.493422,,,15.330000,0,,1447505,0.383250
2.000000,1.152000,,,,0.624681,100,0.995024,,,,,false,true,true,c2_scaling,,,,,,,0.530000,,,,,,125429.000000,2668.702128,,triangle_fwgss,47,slab,,4.272105,true,0.241433,,,,,,,,fw4_gss6,0.010000,fw8_gss10,true,,,,65,,,,,0.495795,,,29.360000,0,,1447505,0.293600
2.000000,1.152000,,,,0.676170,200,0.995024,,,,,false,true,true,c2_scaling,,,,,,,0.530000,,,,,,269090.000000,2862.659574,,triangle_fwgss,94,slab,,4.233638,true,0.241433,,,,,,,,fw4_gss6,0.010000,fw8_gss10,true,,,,68,,,,,0.495795,,,63.560000,0,,1447505,0.317800
2.000000,1.152000,,,,0.683896,400,0.995024,,,,,false,true,true,c2_scaling,,,,,,,0.640000,,,,,,415752.000000,2887.166667,,triangle_fwgss,144,slab,,4.221647,true,0.241433,,,,,,,,fw4_gss6,0.010000,fw8_gss10,true,,,,65,,,,,0.496238,,,98.481000,0,,1447505,0.246202
2.000000,1.152000,,,,0.793288,888,0.995024,,,,,false,true,true,c2_scaling,,,,,,,0.718468,,,,,,835141.000000,3340.564000,,triangle_fwgss,250,slab,,4.211036,true,0.241433,,,,,,,,fw4_gss6,0.010000,fw8_gss10,true,,,,67,,,,,0.501915,,,198.322000,0,,1447505,0.223336
2.000000,1.152000,,,,0.886447,1600,0.995024,,,,,false,true,true,c2_scaling,,,,,,,0.717500,,,,,,1668830.000000,3692.101770,,triangle_fwgss,452,slab,,4.165057,true,0.241433,,,,,,,,fw4_gss6,0.010000,fw8_gss10,true,,,,70,,,,,0.498046,,,400.674000,0,,1447505,0.250421
2.000000,1.152000,,,,1.140000,8,0.996178,,,,,false,true,true,c2_scaling,,,,,,,0.000000,,,,,,40428.000000,5053.500000,,triangle_fwgss,8,slab,,4.432895,true,0.426216,,,,,,,,fw8_gss10,0.010000,fw8_gss10,true,,,,1,,,,,0.498447,,,9.120000,0,,1447505,1.140000
2.000000,1.152000,,,,1.243812,16,0.996178,,,,,false,true,true,c2_scaling,,,,,,,0.000000,,,,,,85704.000000,5356.500000,,triangle_fwgss,16,slab,,4.306517,true,0.426216,,,,,,,,fw8_gss10,0.010000,fw8_gss10,true,,,,62,,,,,0.498447,,,19.901000,0,,1447505,1.243812
2.000000,1.152000,,,,1.257778,40,0.996178,,,,,false,true,true,c2_scaling,,,,,,,0.325000,,,,,,144768.000000,5361.777778,,triangle_fwgss,27,slab,,4.262898,true,0.426216,,,,,,,,fw8_gss10,0.010000,fw8_gss10,true,,,,63,,,,,0.498447,,,33.960000,0,,1447505,0.849000
2.000000,1.152000,,,,1.316383,100,0.996178,,,,,false,true,true,c2_scaling,,,,,,,0.530000,,,,,,261975.000000,5573.936170,,triangle_fwgss,47,slab,,4.234282,true,0.426216,,,,,,,,fw8_gss10,0.010000,fw8_gss10,true,,,,65,,,,,0.499609,,,61.870000,0,,1447505,0.618700
2.000000,1.152000,,,,1.368415,200,0.996178,,,,,false,true,true,c2_scaling,,,,,,,0.530000,,,,,,542354.000000,5769.723404,,triangle_fwgss,94,slab,,4.216355,true,0.426216,,,,,,,,fw8_gss10,0.010000,fw8_gss10,true,,,,68,,,,,0.499609,,,128.631000,0,,1447505,0.643155
2.000000,1.152000,,,,1.358417,400,0.996178,,,,,false,true,true,c2_scaling,,,,,,,0.640000,,,,,,823689.000000,5720.062500,,triangle_fwgss,144,slab,,4.210831,true,0.426216,,,,,,,,fw8_gss10,0.010000,fw8_gss10,true,,,,65,,,,,0.500329,,,195.612000,0,,1447505,0.489030
2.000000,1.152000,,,,1.487012,888,0.996178,,,,,false,true,true,c2_scaling,,,,,,,0.718468,,,,,,1563503.000000,6254.012000,,triangle_fwgss,250,slab,,4.205758,true,0.426216,,,,,,,,fw8_gss10,0.010000,fw8_gss10,true,,,,67,,,,,0.499258,,,371.753000,0,,1447505,0.418641
2.000000,1.152000,,,,1.567759,1600,0.996178,,,,,false,true,true,c2_scaling,,,,,,,0.717500,,,,,,2967104.000000,6564.389381,,triangle_fwgss,452,slab,,4.187117,true,0.426216,,,,,,,,fw8_gss10,0.010000,fw8_gss10,true,,,,70,,,,,0.500402,,,708.627000,0,,1447505,0.442892
2.000000,1.152000,,,,3.558750,8,0.994556,,,,,false,true,true,c2_scaling,,,,,,,0.000000,,,,,,121720.000000,15215.000000,,triangle_fwgss,8,slab,,4.275378,true,1.098394,,,,,,,,fw16_gss20,0.010000,fw8_gss10,true,,,,1,,,,,0.500005,,,28.470000,0,,1447505,3.558750
2.000000,1.152000,,,,3.665062,16,0.994556,,,,,false,true,true,c2_scaling,,,,,,,0.000000,,,,,,248381.000000,15523.812500,,triangle_fwgss,16,slab,,4.235620,true,1.098394,,,,,,,,fw16_gss20,0.010000,fw8_gss10,true,,,,62,,,,,0.500005,,,58.641000,0,,1447505,3.665062
2.000000,1.152000,,,,3.652630,40,0.994556,,,,,false,true,true,c2_scaling,,,,,,,0.325000,,,,,,416307.000000,15418.777778,,triangle_fwgss,27,slab,,4.221281,true,1.098394,,,,,,,,fw16_gss20,0.010000,fw8_gss10,true,,,,63,,,,,0.500005,,,98.621000,0,,1447505,2.465525
2.000000,1.152000,,,,3.725340,100,0.994556,,,,,false,true,true,c2_scaling,,,,,,,0.530000,,,,,,737509.000000,15691.680851,,triangle_fwgss,47,slab,,4.212147,true,1.098394,,,,,,,,fw16_gss20,0.010000,fw8_gss10,true,,,,65,,,,,0.500003,,,175.091000,0,,1447505,1.750910
2.000000,1.152000,,,,3.813128,200,0.994556,,,,,false,true,true,c2_scaling,,,,,,,0.530000,,,,,,1507540.000000,16037.659574,,triangle_fwgss,94,slab,,4.205907,true,1.098394,,,,,,,,fw16_gss20,0.010000,fw8_gss10,true,,,,68,,,,,0.500003,,,358.434000,0,,1447505,1.792170
2.000000,1.152000,,,,3.913160,400,0.994556,,,,,false,true,true,c2_scaling,,,,,,,0.640000,,,,,,2354798.000000,16352.763889,,triangle_fwgss,144,slab,,4.178916,true,1.098394,,,,,,,,fw16_gss20,0.010000,fw8_gss10,true,,,,65,,,,,0.499998,,,563.495000,0,,1447505,1.408737
2.000000,1.152000,,,,3.941116,888,0.994556,,,,,false,true,true,c2_scaling,,,,,,,0.718468,,,,,,4124741.000000,16498.964000,,triangle_fwgss,250,slab,,4.186369,true,1.098394,,,,,,,,fw16_gss20,0.010000,fw8_gss10,true,,,,67,,,,,0.500001,,,985.279000,0,,1447505,1.109548
2.000000,1.152000,,,,4.052383,1600,0.994556,,,,,false,true,true,c2_scaling,,,,,,,0.717500,,,,,,7664933.000000,16957.816372,,triangle_fwgss,452,slab,,4.184653,true,1.098394,,,,,,,,fw16_gss20,0.010000,fw8_gss10,true,,,,70,,,,,0.500001,,,1831.677000,0,,1447505,1.144798
2.000000,1.152000,,,,0.297500,8,1.000000,,,,,false,true,true,c2_scaling,,,,,,,0.000000,,,,,,12076.000000,1509.500000,,sphere_ca,8,slab,,5.073950,true,0.283178,,,,,,,,exact,0.010000,fw8_gss10,true,,,,42,,,,,0.500000,,,2.380000,0,,1447505,0.297500
2.000000,1.152000,,,,0.287500,16,1.000000,,,,,false,true,true,c2_scaling,,,,,,,0.000000,,,,,,21419.000000,1338.687500,,sphere_ca,16,slab,,4.656304,true,0.283178,,,,,,,,exact,0.010000,fw8_gss10,true,,,,42,,,,,0.500000,,,4.600000,0,,1447505,0.287500
2.000000,1.152000,,,,0.285000,40,1.000000,,,,,false,true,true,c2_scaling,,,,,,,0.000000,,,,,,49980.000000,1249.500000,,sphere_ca,40,slab,,4.384211,true,0.283178,,,,,,,,exact,0.010000,fw8_gss10,true,,,,42,,,,,0.500000,,,11.400000,0,,1447505,0.285000
2.000000,1.152000,,,,0.283000,100,1.000000,,,,,false,true,true,c2_scaling,,,,,,,0.000000,,,,,,120987.000000,1209.870000,,sphere_ca,100,slab,,4.275159,true,0.283178,,,,,,,,exact,0.010000,fw8_gss10,true,,,,42,,,,,0.500000,,,28.300000,0,,1447505,0.283000
2.000000,1.152000,,,,0.283250,200,1.000000,,,,,false,true,true,c2_scaling,,,,,,,0.000000,,,,,,240027.000000,1200.135000,,sphere_ca,200,slab,,4.237017,true,0.283178,,,,,,,,exact,0.010000,fw8_gss10,true,,,,42,,,,,0.500000,,,56.650000,0,,1447505,0.283250
2.000000,1.152000,,,,0.283253,400,1.000000,,,,,false,true,true,c2_scaling,,,,,,,0.000000,,,,,,477978.000000,1194.945000,,sphere_ca,400,slab,,4.218656,true,0.283178,,,,,,,,exact,0.010000,fw8_gss10,true,,,,42,,,,,0.500000,,,113.301000,0,,1447505,0.283253
2.000000,1.152000,,,,0.283155,888,1.000000,,,,,false,true,true,c2_scaling,,,,,,,0.000000,,,,,,1058139.000000,1191.597973,,sphere_ca,888,slab,,4.208283,true,0.283178,,,,,,,,exact,0.010000,fw8_gss10,true,,,,42,,,,,0.500000,,,251.442000,0,,1447505,0.283155
2.000000,1.152000,,,,0.283234,1600,1.000000,,,,,false,true,true,c2_scaling,,,,,,,0.000000,,,,,,1905871.000000,1191.169375,,sphere_ca,1600,slab,,4.205596,true,0.283178,,,,,,,,exact,0.010000,fw8_gss10,true,,,,42,,,,,0.500000,,,453.175000,0,,1447505,0.283234
2.000000,1.152000,,,,0.235805,200,,0.100000,0.099965,0.000040,78.601667,false,true,true,c3_proxy,1.000000,0.000000,0.000000,1.371429,false,,0.850000,3.400000,4.800000,,,,200208.000000,,,,30,wall,,4.245203,true,,false,false,false,0,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000040,,,,7.651667,0.600000,0.000000,0.000000,,0.100000,,47.161000,0,,1447505,
2.000000,1.152000,,,,0.667010,200,,0.100000,0.184963,0.097877,56.051261,false,true,true,c3_proxy,0.000000,1.000000,0.000000,1.371429,false,,0.500000,3.400000,4.800000,,,,562390.000000,,,,100,wall,,4.215754,true,,false,false,false,1,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000010,,,,5.101261,2.380000,0.097887,0.000000,,0.184971,,133.402000,0,,1447505,
2.000000,1.152000,,,,0.281000,200,,0.100000,0.142699,0.049189,66.117647,false,true,true,c3_proxy,0.707107,0.707107,0.000000,1.371429,false,,0.820000,3.400000,4.800000,,,,238196.000000,,,,36,wall,,4.238363,true,,false,false,false,2,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000576,,,,6.658824,0.850000,0.049765,0.000000,,0.143199,,56.200000,0,,1447505,
2.000000,1.152000,,,,0.256050,200,,0.100000,0.110962,0.012628,88.293103,false,true,true,c3_proxy,-0.993436,0.114179,0.006885,1.371429,false,,0.835000,3.400000,4.800000,,,,217388.000000,,,,33,wall,,4.245030,true,,false,false,false,3,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000499,,,,7.791379,0.580000,0.013127,0.000000,,0.111395,,51.210000,0,,1447505,
2.000000,1.152000,,,,0.416705,200,,0.100000,0.196537,0.111210,75.081982,false,true,true,c3_proxy,0.258902,-0.055096,0.964331,1.371429,false,,0.730000,3.400000,4.800000,,,,352162.000000,,,,54,wall,,4.225555,true,,false,false,false,4,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000781,,,,6.090991,1.110000,0.111991,0.000000,,0.197214,,83.341000,0,,1447505,
2.000000,1.152000,,,,0.276605,200,,0.100000,0.180777,0.093056,95.381034,false,true,true,c3_proxy,-0.901220,-0.023079,-0.432748,1.371429,false,,0.820000,3.400000,4.800000,,,,234483.000000,,,,36,wall,,4.238589,true,,false,false,false,5,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000058,,,,7.796552,0.580000,0.092997,0.000000,,0.180727,,55.321000,0,,1447505,
2.000000,1.152000,,,,0.267550,200,,0.100000,0.155185,0.063573,92.258621,false,true,true,c3_proxy,-0.853152,-0.454626,-0.255826,1.371429,false,,0.825000,3.400000,4.800000,,,,226932.000000,,,,35,wall,,4.240927,true,,false,false,false,6,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000084,,,,7.793103,0.580000,0.063657,0.000000,,0.155258,,53.510000,0,,1447505,
2.000000,1.152000,,,,0.276755,200,,0.100000,0.175381,0.086839,95.432759,false,true,true,c3_proxy,-0.903732,0.378456,0.200100,1.371429,false,,0.820000,3.400000,4.800000,,,,234615.000000,,,,36,wall,,4.238677,true,,false,false,false,7,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000218,,,,7.810345,0.580000,0.087057,0.000000,,0.175571,,55.351000,0,,1447505,
2.000000,1.152000,,,,0.266200,200,,0.100000,0.185365,0.098340,90.237288,false,true,true,c3_proxy,0.918816,0.394453,0.013529,1.371429,false,,0.825000,3.400000,4.800000,,,,225714.000000,,,,35,wall,,4.239557,true,,false,false,false,8,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.001094,,,,7.738983,0.590000,0.099434,0.000000,,0.186315,,53.240000,0,,1447505,
2.000000,1.152000,,,,0.266705,200,,0.100000,0.160382,0.069560,95.251786,false,true,true,c3_proxy,0.862946,0.275584,-0.423530,1.371429,false,,0.825000,3.400000,4.800000,,,,226185.000000,,,,35,wall,,4.240359,true,,false,false,false,9,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000031,,,,8.028571,0.560000,0.069529,0.000000,,0.160355,,53.341000,0,,1447505,
2.000000,1.152000,,,,0.308150,200,,0.100000,0.214230,0.131593,71.662791,false,true,true,c3_proxy,0.539893,-0.070502,-0.838776,1.371429,false,,0.800000,3.400000,4.800000,,,,260975.000000,,,,40,wall,,4.234545,true,,false,false,false,10,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000066,,,,6.739535,0.860000,0.131527,0.000000,,0.214172,,61.630000,0,,1447505,
2.000000,1.152000,,,,0.268305,200,,0.100000,0.144993,0.051832,87.968852,false,true,true,c3_proxy,0.826206,0.219315,-0.518926,1.371429,false,,0.825000,3.400000,4.800000,,,,227555.000000,,,,35,wall,,4.240603,true,,false,false,false,11,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000154,,,,7.729508,0.610000,0.051678,0.000000,,0.144860,,53.661000,0,,1447505,
2.000000,1.152000,,,,0.286650,200,,0.100000,0.182235,0.094735,64.415730,false,true,true,c3_proxy,0.596857,0.258939,-0.759416,1.371429,false,,0.815000,3.400000,4.800000,,,,242934.000000,,,,37,wall,,4.237467,true,,false,false,false,12,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000796,,,,6.593258,0.890000,0.095532,0.000000,,0.182927,,57.330000,0,,1447505,
2.000000,1.152000,,,,0.272605,200,,0.100000,0.139117,0.045063,94.001724,false,true,true,c3_proxy,-0.801363,-0.403323,0.441756,1.371429,false,,0.825000,3.400000,4.800000,,,,231138.000000,,,,35,wall,,4.239431,true,,false,false,false,13,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000148,,,,7.870690,0.580000,0.045211,0.000000,,0.139245,,54.521000,0,,1447505,
2.000000,1.152000,,,,0.282200,200,,0.100000,0.167670,0.077956,68.829268,false,true,true,c3_proxy,-0.630049,-0.097405,0.770422,1.371429,false,,0.815000,3.400000,4.800000,,,,239211.000000,,,,37,wall,,4.238324,true,,false,false,false,14,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000175,,,,6.790244,0.820000,0.078131,0.000000,,0.167822,,56.440000,0,,1447505,
2.000000,1.152000,,,,0.312555,200,,0.100000,0.241398,0.162891,73.542353,false,true,true,c3_proxy,0.387679,0.920364,-0.051328,1.371429,false,,0.795000,3.400000,4.800000,,,,265419.000000,,,,41,wall,,4.245957,true,,false,false,false,15,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000262,,,,6.667059,0.850000,0.162629,0.000000,,0.241171,,62.511000,0,,1447505,
2.000000,1.152000,,,,0.162500,200,,0.100000,0.099965,0.000040,57.017544,false,true,true,c3_proxy,1.000000,0.000000,0.000000,2.742857,false,,0.900000,5.800000,9.600000,,,,138644.000000,,,,20,wall,,4.265969,true,,false,false,false,0,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000040,,,,7.885965,0.570000,0.000000,0.000000,,0.100000,,32.500000,0,,1447505,
2.000000,1.152000,,,,0.764505,200,,0.100000,0.185154,0.098097,63.975314,false,true,true,c3_proxy,0.000000,1.000000,0.000000,2.742857,false,,0.390000,5.800000,9.600000,,,,644306.000000,,,,122,wall,,4.213877,true,,false,false,false,1,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000210,,,,5.079079,2.390000,0.097887,0.000000,,0.184971,,152.901000,0,,1447505,
2.000000,1.152000,,,,0.199350,200,,0.100000,0.274109,0.200574,68.741379,false,true,true,c3_proxy,0.707107,0.707107,0.000000,2.742857,false,,0.875000,5.800000,9.600000,,,,169635.000000,,,,25,wall,,4.254703,true,,false,false,false,2,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000309,,,,7.843103,0.580000,0.200883,0.000000,,0.274377,,39.870000,0,,1447505,
