# experiment P-93 (R-093)
# hypothesis: M-377 NAMED THIS COST AND DID NOT PRICE IT. At 4^3 the trace carries 51.6% MORE VERTEX DATA than 64^3 for the same 53,110 distinct surface points -- 81,548 against 53,788 -- with the duplication ratio running 2.2122x at 2^3 down to 1.0128x at 64^3. The entry says plainly that this is 'the number a consumer paying for GPU upload should weigh against the 51x edit win', and x54 has since measured what upload actually costs: 7.3236 ms of an 8.3694 ms GPU total, 87.50%. SO THE WEIGH-OFF IS NOW COMPUTABLE AND IT HAS NEVER BEEN COMPUTED. (C1) There is a CROSSOVER: below some edits-per-second rate, 64^3 wins on total frame cost despite the 51x edit penalty, because the upload dominates. Predicted to exist between 1 and 20 edits per second -- game_dig throttles the stroke to 12.5 per second, which is inside that window. (C2) Welding closes the duplication (M-377 says it does) at a cost that is itself granularity-dependent, and at 4^3 the weld costs MORE than the upload it saves. (C3) A per-chunk granularity -- coarse for static chunks, fine for actively-dug ones -- beats both fixed choices by at least 1.5x on the eleven-edit trace with a moving camera. SHARE: C1 weighs the remesh stage against the upload stage, whose shares M-377 and x54 have both measured.
# falsified by: C1 by no crossover in 0.1-100 edits per second, which would mean 4^3 wins unconditionally and the granularity decision is settled rather than a trade. C2 by the weld being cheaper, which resolves the trade in 4^3's favour and makes C1's crossover a curiosity. C3 by under 1.5x, in which case one global granularity is the right answer and the scheduler stays simple. VACUITY CONTROL: the upload arm must actually upload -- asserted against x54's own gpu_vs_cpu.csv row rather than quoted, per P-70's precedent -- and the camera arm must move enough to change the visible chunk set, reported as a count.
# commit 487bdf3 on amd-ryzen-9-5900x-12-core at 2026-08-28T01:00:01Z
field,chunk_cells,edits_per_second,remesh_ms,upload_ms,weld_ms,total_ms,raw_vertices,distinct_surface_points,vertex_duplication,crossover_edits_per_second,mixed_granularity_ms,mixed_speedup,visible_chunk_changes,c1_holds,c2_holds,c3_holds,adapter,backend,bus_ceiling_gb_per_s,c1_holds_arena,c1_holds_bytes,calibration_upload_bytes,calibration_upload_gb_per_s,calibration_upload_ms,chunks,committed_upload_bytes,committed_upload_gb_per_s,committed_upload_ms,cpu_khz,crossover_arena_edits_per_second,crossover_bytes_edits_per_second,crossover_streaming_shortfall,edit_ms_per_edit,edits,excess_reuploads_per_second_for_crossover,excess_vertex_bytes_ms,excess_vertex_bytes_vs_64,field_calls,full_world_upload_bytes,full_world_upload_ms,grid_duplication,mark_ms_per_edit,mixed16_coarse_activations,mixed16_coarse_cells,mixed16_coarse_chunks,mixed16_granularity_ms,mixed16_speedup,mixed16_steady_speedup,mixed_arena_granularity_ms,mixed_coarse_activations,mixed_coarse_cells,mixed_coarse_chunks,mixed_edit_ms_per_edit,mixed_fine_cells,mixed_raw_vertices,mixed_speedup_vs_4,mixed_speedup_vs_64,mixed_steady_edit_ms_per_edit,mixed_steady_granularity_ms,mixed_steady_speedup,mixed_stream_ms_per_second,mixed_subdivide_ms_total,mixed_subdivide_upload_ms_total,mixed_visible_chunk_changes,normal_stencil,remesh_ms_per_edit,stream_arena_ms_per_second,stream_bytes_ms_per_second,stream_frames_uploading,stream_full_world_uploads_per_second,stream_overhead_ms_per_second,stream_units,stream_upload_bytes_per_second,stream_upload_ms_per_second,stream_writes,total_arena_ms,triangles,upload_arena_ms,upload_dirty_bytes_per_edit,upload_dirty_ms_per_edit,upload_roundtrip_verified,upload_share_of_total,visible_chunk_enters,visible_chunk_exits,weld_pays,weld_saves_upload_ms,weld_saves_upload_ms_measured,welded_upload_bytes,welded_upload_ms,welded_vertices,welded_vertices_removed,world_cells
gyroid,64,2,81.208658,10.234336,45.168736,91.442994,53788,53110,1.012766,0.572216,64.761356,0.518143,40,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,8,8586756,1.172481,7.323576,4200056,0.410188,0.004834,20.6877,43.113016,11,31.0316,0.130652,666240,2509480,2545128,2.321561,1.047611,0.321038,26,16,512,32.412945,1.035255,1.166482,57.672915,7,64,8,18.101382,4,80258,0.518143,1.411999,2.628298,33.815187,0.992325,28.558591,162.435338,7.768589,15305,6,40.283291,5.938718,0.748664,7,1.500000,4.468298,8,3817692,5.216962,24,89.822801,104518,8.614143,1012947,2.508687,true,11.192039,24,16,false,0.003473,0.057521,2527416,2.264040,53098,690,128
gyroid,64,5,203.021645,17.760396,45.168736,220.782041,53788,53110,1.012766,0.572216,119.065502,0.346568,40,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,8,8586756,1.172481,7.323576,4200056,0.410188,0.004834,20.6877,43.113016,11,31.0316,0.130652,666240,2509480,2545128,2.321561,1.047611,0.321038,26,16,512,45.959362,0.897842,1.119991,110.088083,7,64,8,18.101382,4,80258,0.346568,1.854291,2.628298,41.700081,0.989548,28.558591,162.435338,7.768589,15305,6,40.283291,5.938718,0.748664,7,1.500000,4.468298,8,3817692,5.216962,24,215.648924,104518,12.627279,1012947,2.508687,true,8.044312,24,16,false,0.003473,0.057521,2527416,2.264040,53098,690,128
gyroid,64,10,406.043290,30.303831,45.168736,436.347122,53788,53110,1.012766,0.572216,209.572414,0.258201,40,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,8,8586756,1.172481,7.323576,4200056,0.410188,0.004834,20.6877,43.113016,11,31.0316,0.130652,666240,2509480,2545128,2.321561,1.047611,0.321038,26,16,512,68.536724,0.789532,1.075681,197.446695,7,64,8,18.101382,4,80258,0.258201,2.082083,2.628298,54.841571,0.986695,28.558591,162.435338,7.768589,15305,6,40.283291,5.938718,0.748664,7,1.500000,4.468298,8,3817692,5.216962,24,425.359130,104518,19.315840,1012947,2.508687,true,6.944891,24,16,false,0.003473,0.057521,2527416,2.264040,53098,690,128
gyroid,64,12.5,507.554113,36.575549,45.168736,544.129661,53788,53110,1.012766,0.572216,254.825869,0.237557,40,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,8,8586756,1.172481,7.323576,4200056,0.410188,0.004834,20.6877,43.113016,11,31.0316,0.130652,666240,2509480,2545128,2.321561,1.047611,0.321038,26,16,512,79.825405,0.758352,1.061370,241.126001,7,64,8,18.101382,4,80258,0.237557,2.135300,2.628298,61.412316,0.985726,28.558591,162.435338,7.768589,15305,6,40.283291,5.938718,0.748664,7,1.500000,4.468298,8,3817692,5.216962,24,530.214233,104518,22.660121,1012947,2.508687,true,6.721844,24,16,false,0.003473,0.057521,2527416,2.264040,53098,690,128
gyroid,64,20,812.086580,55.390701,45.168736,867.477282,53788,53110,1.012766,0.572216,390.586236,0.204327,40,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,8,8586756,1.172481,7.323576,4200056,0.410188,0.004834,20.6877,43.113016,11,31.0316,0.130652,666240,2509480,2545128,2.321561,1.047611,0.321038,26,16,512,113.691447,0.701963,1.033404,372.163920,7,64,8,18.101382,4,80258,0.204327,2.220962,2.628298,81.124551,0.983762,28.558591,162.435338,7.768589,15305,6,40.283291,5.938718,0.748664,7,1.500000,4.468298,8,3817692,5.216962,24,844.779542,104518,32.692962,1012947,2.508687,true,6.385262,24,16,false,0.003473,0.057521,2527416,2.264040,53098,690,128
gyroid,64,50,2030.216450,130.651311,45.168736,2160.867762,53788,53110,1.012766,0.572216,933.627705,0.168047,40,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,8,8586756,1.172481,7.323576,4200056,0.410188,0.004834,20.6877,43.113016,11,31.0316,0.130652,666240,2509480,2545128,2.321561,1.047611,0.321038,26,16,512,249.155618,0.629699,0.993021,896.315593,7,64,8,18.101382,4,80258,0.168047,2.314485,2.628298,159.973491,0.980745,28.558591,162.435338,7.768589,15305,6,40.283291,5.938718,0.748664,7,1.500000,4.468298,8,3817692,5.216962,24,2103.040778,104518,72.824328,1012947,2.508687,true,6.046243,24,16,false,0.003473,0.057521,2527416,2.264040,53098,690,128
gyroid,64,100,4060.432900,256.085662,45.168736,4316.518562,53788,53110,1.012766,0.572216,1838.696818,0.155202,40,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,8,8586756,1.172481,7.323576,4200056,0.410188,0.004834,20.6877,43.113016,11,31.0316,0.130652,666240,2509480,2545128,2.321561,1.047611,0.321038,26,16,512,474.929236,0.600868,0.975257,1769.901716,7,64,8,18.101382,4,80258,0.155202,2.347597,2.628298,291.388391,0.979345,28.558591,162.435338,7.768589,15305,6,40.283291,5.938718,0.748664,7,1.500000,4.468298,8,3817692,5.216962,24,4200.142837,104518,139.709937,1012947,2.508687,true,5.932690,24,16,false,0.003473,0.057521,2527416,2.264040,53098,690,128
fbm_terrain,2,0.1,0.282915,42.323173,63.946853,42.606088,76344,34360,2.221886,0.177604,73.967167,0.238041,42185,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,262144,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,4.771398,11,147.7677,0.084769,432264,7518156,2647176,1.449443,3.375000,1.345559,32,16,512,20.160596,0.873348,0.904187,68.638991,6,64,8,50.798180,4,53023,0.369460,0.238041,4.731557,69.360505,0.253851,68.887349,497.115556,9.617296,10450,6,1.483592,28.382661,0.778682,33,1.500000,41.350266,8437,3970764,42.128948,25311,28.785341,67910,28.502426,34944,1.942246,true,99.335975,25311,16874,false,0.197604,0.011640,1639524,1.437803,34359,41985,128
fbm_terrain,2,0.2,0.565830,42.517397,63.946853,43.083228,76344,34360,2.221886,0.177604,79.046985,0.351335,42185,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,262144,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,4.771398,11,147.7677,0.084769,432264,7518156,2647176,1.449443,3.375000,1.345559,32,16,512,21.558719,1.288202,1.375974,73.669283,6,64,8,50.798180,4,53023,0.351335,0.386825,4.731557,69.833660,0.397688,68.887349,497.115556,9.617296,10450,6,1.483592,28.382661,0.778682,33,1.500000,41.350266,8437,3970764,42.128948,25311,29.188022,67910,28.622192,34944,1.942246,true,98.686657,25311,16874,false,0.197604,0.011640,1639524,1.437803,34359,41985,128
fbm_terrain,2,0.5,1.414576,43.100071,63.946853,44.514647,76344,34360,2.221886,0.177604,94.286439,0.308678,42185,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,262144,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,4.771398,11,147.7677,0.084769,432264,7518156,2647176,1.449443,3.375000,1.345559,32,16,512,25.753087,1.130123,1.304238,88.760159,6,64,8,50.798180,4,53023,0.308678,0.736985,4.731557,71.253128,0.408462,68.887349,497.115556,9.617296,10450,6,1.483592,28.382661,0.778682,33,1.500000,41.350266,8437,3970764,42.128948,25311,30.396065,67910,28.981489,34944,1.942246,true,96.822224,25311,16874,false,0.197604,0.011640,1639524,1.437803,34359,41985,128
fbm_terrain,2,1,2.829152,44.071194,63.946853,46.900346,76344,34360,2.221886,0.177604,119.685529,0.261723,42185,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,262144,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,4.771398,11,147.7677,0.084769,432264,7518156,2647176,1.449443,3.375000,1.345559,32,16,512,32.743701,0.956656,1.210950,113.911620,6,64,8,50.798180,4,53023,0.261723,1.122427,4.731557,73.618906,0.425495,68.887349,497.115556,9.617296,10450,6,1.483592,28.382661,0.778682,33,1.500000,41.350266,8437,3970764,42.128948,25311,32.409469,67910,29.580317,34944,1.942246,true,93.967738,25311,16874,false,0.197604,0.011640,1639524,1.437803,34359,41985,128
fbm_terrain,2,2,5.658304,46.013441,63.946853,51.671745,76344,34360,2.221886,0.177604,170.483709,0.209786,42185,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,262144,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,4.771398,11,147.7677,0.084769,432264,7518156,2647176,1.449443,3.375000,1.345559,32,16,512,46.724929,0.765438,1.084681,164.214541,6,64,8,50.798180,4,53023,0.209786,1.548767,4.731557,78.350463,0.456475,68.887349,497.115556,9.617296,10450,6,1.483592,28.382661,0.778682,33,1.500000,41.350266,8437,3970764,42.128948,25311,36.436277,67910,30.777973,34944,1.942246,true,89.049520,25311,16874,false,0.197604,0.011640,1639524,1.437803,34359,41985,128
fbm_terrain,2,5,14.145760,51.840180,63.946853,65.985940,76344,34360,2.221886,0.177604,322.878249,0.152029,42185,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,262144,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,4.771398,11,147.7677,0.084769,432264,7518156,2647176,1.449443,3.375000,1.345559,32,16,512,88.668613,0.553599,0.904185,315.123304,6,64,8,50.798180,4,53023,0.152029,2.022877,4.731557,92.545134,0.530410,68.887349,497.115556,9.617296,10450,6,1.483592,28.382661,0.778682,33,1.500000,41.350266,8437,3970764,42.128948,25311,48.516701,67910,34.370941,34944,1.942246,true,78.562464,25311,16874,false,0.197604,0.011640,1639524,1.437803,34359,41985,128
fbm_terrain,2,10,28.291519,61.551413,63.946853,89.842932,76344,34360,2.221886,0.177604,576.869149,0.123581,42185,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,262144,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,4.771398,11,147.7677,0.084769,432264,7518156,2647176,1.449443,3.375000,1.345559,32,16,512,158.574753,0.449566,0.793745,566.637908,6,64,8,50.798180,4,53023,0.123581,2.256402,4.731557,116.202920,0.613494,68.887349,497.115556,9.617296,10450,6,1.483592,28.382661,0.778682,33,1.500000,41.350266,8437,3970764,42.128948,25311,68.650741,67910,40.359222,34944,1.942246,true,68.510022,25311,16874,false,0.197604,0.011640,1639524,1.437803,34359,41985,128
fbm_terrain,2,12.5,35.364399,66.407029,63.946853,101.771428,76344,34360,2.221886,0.177604,703.864599,0.117056,42185,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,262144,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,4.771398,11,147.7677,0.084769,432264,7518156,2647176,1.449443,3.375000,1.345559,32,16,512,193.527822,0.425733,0.765878,692.395210,6,64,8,50.798180,4,53023,0.117056,2.309964,4.731557,128.031813,0.643522,68.887349,497.115556,9.617296,10450,6,1.483592,28.382661,0.778682,33,1.500000,41.350266,8437,3970764,42.128948,25311,78.717762,67910,43.353363,34944,1.942246,true,65.251152,25311,16874,false,0.197604,0.011640,1639524,1.437803,34359,41985,128
fbm_terrain,2,20,56.583038,80.973877,63.946853,137.556915,76344,34360,2.221886,0.177604,1084.850949,0.106647,42185,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,262144,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,4.771398,11,147.7677,0.084769,432264,7518156,2647176,1.449443,3.375000,1.345559,32,16,512,298.387032,0.387737,0.719203,1069.667117,6,64,8,50.798180,4,53023,0.106647,2.395408,4.731557,163.518491,0.707539,68.887349,497.115556,9.617296,10450,6,1.483592,28.382661,0.778682,33,1.500000,41.350266,8437,3970764,42.128948,25311,108.918822,67910,52.335784,34944,1.942246,true,58.865726,25311,16874,false,0.197604,0.011640,1639524,1.437803,34359,41985,128
fbm_terrain,2,50,141.457595,139.241271,63.946853,280.698866,76344,34360,2.221886,0.177604,2608.796349,0.095413,42185,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,262144,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,4.771398,11,147.7677,0.084769,432264,7518156,2647176,1.449443,3.375000,1.345559,32,16,512,717.823869,0.346761,0.665504,2578.754744,6,64,8,50.798180,4,53023,0.095413,2.487621,4.731557,305.465204,0.814867,68.887349,497.115556,9.617296,10450,6,1.483592,28.382661,0.778682,33,1.500000,41.350266,8437,3970764,42.128948,25311,229.723065,67910,88.265470,34944,1.942246,true,49.605213,25311,16874,false,0.197604,0.011640,1639524,1.437803,34359,41985,128
fbm_terrain,2,100,282.915191,236.353593,63.946853,519.268784,76344,34360,2.221886,0.177604,5148.705349,0.091468,42185,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,262144,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,4.771398,11,147.7677,0.084769,432264,7518156,2647176,1.449443,3.375000,1.345559,32,16,512,1416.885264,0.332379,0.645762,5093.900790,6,64,8,50.798180,4,53023,0.091468,2.520003,4.731557,542.043058,0.868830,68.887349,497.115556,9.617296,10450,6,1.483592,28.382661,0.778682,33,1.500000,41.350266,8437,3970764,42.128948,25311,431.063470,67910,148.148279,34944,1.942246,true,45.516619,25311,16874,false,0.197604,0.011640,1639524,1.437803,34359,41985,128
fbm_terrain,4,0.1,0.271593,27.056337,42.681522,27.327930,53023,34360,1.543161,0.177604,73.967167,0.238041,10450,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,32768,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,4.440592,11,147.7677,0.084769,432264,4401778,2087472,1.633355,1.953125,1.262063,32,16,512,20.160596,0.873348,0.904187,68.638991,6,64,8,50.798180,4,53023,0.369460,0.238041,4.731557,69.360505,0.253851,68.887349,497.115556,9.617296,10450,6,1.453862,23.227758,0.614042,32,1.500000,26.269829,2090,3131208,26.883871,6270,23.612969,67910,23.341377,34121,1.724666,true,99.006172,6270,4180,false,0.087844,-0.230752,1639524,1.864107,34359,18664,128
fbm_terrain,4,0.2,0.543185,27.228804,42.681522,27.771989,53023,34360,1.543161,0.177604,79.046985,0.351335,10450,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,32768,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,4.440592,11,147.7677,0.084769,432264,4401778,2087472,1.633355,1.953125,1.262063,32,16,512,21.558719,1.288202,1.375974,73.669283,6,64,8,50.798180,4,53023,0.351335,0.386825,4.731557,69.833660,0.397688,68.887349,497.115556,9.617296,10450,6,1.453862,23.227758,0.614042,32,1.500000,26.269829,2090,3131208,26.883871,6270,23.998181,67910,23.454996,34121,1.724666,true,98.044126,6270,4180,false,0.087844,-0.230752,1639524,1.864107,34359,18664,128
fbm_terrain,4,0.5,1.357963,27.746204,42.681522,29.104166,53023,34360,1.543161,0.177604,94.286439,0.308678,10450,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,32768,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,4.440592,11,147.7677,0.084769,432264,4401778,2087472,1.633355,1.953125,1.262063,32,16,512,25.753087,1.130123,1.304238,88.760159,6,64,8,50.798180,4,53023,0.308678,0.736985,4.731557,71.253128,0.408462,68.887349,497.115556,9.617296,10450,6,1.453862,23.227758,0.614042,32,1.500000,26.269829,2090,3131208,26.883871,6270,25.153814,67910,23.795852,34121,1.724666,true,95.334130,6270,4180,false,0.087844,-0.230752,1639524,1.864107,34359,18664,128
fbm_terrain,4,1,2.715925,28.608537,42.681522,31.324462,53023,34360,1.543161,0.177604,119.685529,0.261723,10450,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,32768,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,4.440592,11,147.7677,0.084769,432264,4401778,2087472,1.633355,1.953125,1.262063,32,16,512,32.743701,0.956656,1.210950,113.911620,6,64,8,50.798180,4,53023,0.261723,1.122427,4.731557,73.618906,0.425495,68.887349,497.115556,9.617296,10450,6,1.453862,23.227758,0.614042,32,1.500000,26.269829,2090,3131208,26.883871,6270,27.079871,67910,24.363946,34121,1.724666,true,91.329699,6270,4180,false,0.087844,-0.230752,1639524,1.864107,34359,18664,128
fbm_terrain,4,2,5.431850,30.333203,42.681522,35.765054,53023,34360,1.543161,0.177604,170.483709,0.209786,10450,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,32768,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,4.440592,11,147.7677,0.084769,432264,4401778,2087472,1.633355,1.953125,1.262063,32,16,512,46.724929,0.765438,1.084681,164.214541,6,64,8,50.798180,4,53023,0.209786,1.548767,4.731557,78.350463,0.456475,68.887349,497.115556,9.617296,10450,6,1.453862,23.227758,0.614042,32,1.500000,26.269829,2090,3131208,26.883871,6270,30.931983,67910,25.500133,34121,1.724666,true,84.812408,6270,4180,false,0.087844,-0.230752,1639524,1.864107,34359,18664,128
fbm_terrain,4,5,13.579626,35.507202,42.681522,49.086828,53023,34360,1.543161,0.177604,322.878249,0.152029,10450,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,32768,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,4.440592,11,147.7677,0.084769,432264,4401778,2087472,1.633355,1.953125,1.262063,32,16,512,88.668613,0.553599,0.904185,315.123304,6,64,8,50.798180,4,53023,0.152029,2.022877,4.731557,92.545134,0.530410,68.887349,497.115556,9.617296,10450,6,1.453862,23.227758,0.614042,32,1.500000,26.269829,2090,3131208,26.883871,6270,42.488322,67910,28.908696,34121,1.724666,true,72.335499,6270,4180,false,0.087844,-0.230752,1639524,1.864107,34359,18664,128
fbm_terrain,4,10,27.159252,44.130534,42.681522,71.289786,53023,34360,1.543161,0.177604,576.869149,0.123581,10450,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,32768,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,4.440592,11,147.7677,0.084769,432264,4401778,2087472,1.633355,1.953125,1.262063,32,16,512,158.574753,0.449566,0.793745,566.637908,6,64,8,50.798180,4,53023,0.123581,2.256402,4.731557,116.202920,0.613494,68.887349,497.115556,9.617296,10450,6,1.453862,23.227758,0.614042,32,1.500000,26.269829,2090,3131208,26.883871,6270,61.748885,67910,34.589633,34121,1.724666,true,61.903025,6270,4180,false,0.087844,-0.230752,1639524,1.864107,34359,18664,128
fbm_terrain,4,12.5,33.949065,48.442200,42.681522,82.391265,53023,34360,1.543161,0.177604,703.864599,0.117056,10450,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,32768,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,4.440592,11,147.7677,0.084769,432264,4401778,2087472,1.633355,1.953125,1.262063,32,16,512,193.527822,0.425733,0.765878,692.395210,6,64,8,50.798180,4,53023,0.117056,2.309964,4.731557,128.031813,0.643522,68.887349,497.115556,9.617296,10450,6,1.453862,23.227758,0.614042,32,1.500000,26.269829,2090,3131208,26.883871,6270,71.379167,67910,37.430102,34121,1.724666,true,58.795311,6270,4180,false,0.087844,-0.230752,1639524,1.864107,34359,18664,128
fbm_terrain,4,20,54.318504,61.377198,42.681522,115.695701,53023,34360,1.543161,0.177604,1084.850949,0.106647,10450,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,32768,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,4.440592,11,147.7677,0.084769,432264,4401778,2087472,1.633355,1.953125,1.262063,32,16,512,298.387032,0.387737,0.719203,1069.667117,6,64,8,50.798180,4,53023,0.106647,2.395408,4.731557,163.518491,0.707539,68.887349,497.115556,9.617296,10450,6,1.453862,23.227758,0.614042,32,1.500000,26.269829,2090,3131208,26.883871,6270,100.270013,67910,45.951509,34121,1.724666,true,53.050543,6270,4180,false,0.087844,-0.230752,1639524,1.864107,34359,18664,128
fbm_terrain,4,50,135.796259,113.117189,42.681522,248.913448,53023,34360,1.543161,0.177604,2608.796349,0.095413,10450,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,32768,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,4.440592,11,147.7677,0.084769,432264,4401778,2087472,1.633355,1.953125,1.262063,32,16,512,717.823869,0.346761,0.665504,2578.754744,6,64,8,50.798180,4,53023,0.095413,2.487621,4.731557,305.465204,0.814867,68.887349,497.115556,9.617296,10450,6,1.453862,23.227758,0.614042,32,1.500000,26.269829,2090,3131208,26.883871,6270,215.833394,67910,80.037135,34121,1.724666,true,45.444386,6270,4180,false,0.087844,-0.230752,1639524,1.864107,34359,18664,128
fbm_terrain,4,100,271.592518,199.350507,42.681522,470.943025,53023,34360,1.543161,0.177604,5148.705349,0.091468,10450,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,32768,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,4.440592,11,147.7677,0.084769,432264,4401778,2087472,1.633355,1.953125,1.262063,32,16,512,1416.885264,0.332379,0.645762,5093.900790,6,64,8,50.798180,4,53023,0.091468,2.520003,4.731557,542.043058,0.868830,68.887349,497.115556,9.617296,10450,6,1.453862,23.227758,0.614042,32,1.500000,26.269829,2090,3131208,26.883871,6270,408.439031,67910,136.846513,34121,1.724666,true,42.330069,6270,4180,false,0.087844,-0.230752,1639524,1.864107,34359,18664,128
fbm_terrain,8,0.1,0.316293,20.770387,34.289778,21.086680,42894,34360,1.248370,0.177604,73.967167,0.238041,2515,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,4096,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,5.125496,11,147.7677,0.084769,432264,3234108,1844376,0.979589,1.423828,1.240107,32,16,512,20.160596,0.873348,0.904187,68.638991,6,64,8,50.798180,4,53023,0.369460,0.238041,4.731557,69.360505,0.253851,68.887349,497.115556,9.617296,10450,6,1.922821,22.480411,0.542534,31,1.500000,20.031596,503,2766564,20.574130,1509,22.931339,67910,22.615047,42437,1.962569,true,98.500035,1509,1006,false,0.040172,-1.366982,1639524,2.346571,34359,8535,128
fbm_terrain,8,0.2,0.632586,20.966644,34.289778,21.599229,42894,34360,1.248370,0.177604,79.046985,0.351335,2515,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,4096,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,5.125496,11,147.7677,0.084769,432264,3234108,1844376,0.979589,1.423828,1.240107,32,16,512,21.558719,1.288202,1.375974,73.669283,6,64,8,50.798180,4,53023,0.351335,0.386825,4.731557,69.833660,0.397688,68.887349,497.115556,9.617296,10450,6,1.922821,22.480411,0.542534,31,1.500000,20.031596,503,2766564,20.574130,1509,23.382268,67910,22.749682,42437,1.962569,true,97.071259,1509,1006,false,0.040172,-1.366982,1639524,2.346571,34359,8535,128
