z3-5.1.0,ambiguity_affine|case178|zhi,0.005529,true,1536,1536,0,0_of_0,990b_1343cedf94672096,true,true,true,0,true,ambiguity_affine,1536,9.382,178,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,false,true,true,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case178__zhi.smt2,1343cedf94672096,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case179|xlo,0.005729,true,1536,1536,0,0_of_0,988b_0b530fc1353f5df7,true,true,true,0,true,ambiguity_affine,1536,9.382,179,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case179__xlo.smt2,0b530fc1353f5df7,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case179|xhi,0.005520,true,1536,1536,0,0_of_0,988b_980460fbdf778e3d,true,true,true,0,true,ambiguity_affine,1536,9.382,179,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case179__xhi.smt2,980460fbdf778e3d,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case179|ylo,0.006293,true,1536,1536,0,0_of_0,988b_20adc16e401f7058,true,true,true,0,true,ambiguity_affine,1536,9.382,179,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case179__ylo.smt2,20adc16e401f7058,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case179|yhi,0.006541,true,1536,1536,0,0_of_0,989b_3e3d613f207a7afe,true,true,true,0,true,ambiguity_affine,1536,9.382,179,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,false,true,false,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case179__yhi.smt2,3e3d613f207a7afe,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case179|zlo,0.007296,true,1536,1536,0,0_of_0,990b_8ee6d024ccd34646,true,true,true,0,true,ambiguity_affine,1536,9.382,179,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,false,true,false,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case179__zlo.smt2,8ee6d024ccd34646,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case179|zhi,0.005905,true,1536,1536,0,0_of_0,989b_43e7059bb20347a0,true,true,true,0,true,ambiguity_affine,1536,9.382,179,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case179__zhi.smt2,43e7059bb20347a0,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case180|xlo,0.006350,true,1536,1536,0,0_of_0,988b_9d82295e68ae0893,true,true,true,0,true,ambiguity_affine,1536,9.382,180,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,true,false,true,sat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case180__xlo.smt2,9d82295e68ae0893,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case180|xhi,0.006381,true,1536,1536,0,0_of_0,989b_2925771bf35d0f3e,true,true,true,0,true,ambiguity_affine,1536,9.382,180,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case180__xhi.smt2,2925771bf35d0f3e,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case180|ylo,0.005864,true,1536,1536,0,0_of_0,989b_233daf3b5b5544b9,true,true,true,0,true,ambiguity_affine,1536,9.382,180,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case180__ylo.smt2,233daf3b5b5544b9,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case180|yhi,0.006269,true,1536,1536,0,0_of_0,989b_d58898cda001fa02,true,true,true,0,true,ambiguity_affine,1536,9.382,180,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,true,false,false,sat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case180__yhi.smt2,d58898cda001fa02,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case180|zlo,0.006624,true,1536,1536,0,0_of_0,991b_ce753f12df9262d7,true,true,true,0,true,ambiguity_affine,1536,9.382,180,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,false,true,false,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case180__zlo.smt2,ce753f12df9262d7,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case180|zhi,0.006280,true,1536,1536,0,0_of_0,990b_e84f279db4165bbd,true,true,true,0,true,ambiguity_affine,1536,9.382,180,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,false,true,true,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case180__zhi.smt2,e84f279db4165bbd,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case181|xlo,0.006103,true,1536,1536,0,0_of_0,988b_df45662f78fcc768,true,true,true,0,true,ambiguity_affine,1536,9.382,181,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case181__xlo.smt2,df45662f78fcc768,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case181|xhi,0.005604,true,1536,1536,0,0_of_0,988b_d0480186990b474e,true,true,true,0,true,ambiguity_affine,1536,9.382,181,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case181__xhi.smt2,d0480186990b474e,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case181|ylo,0.005930,true,1536,1536,0,0_of_0,988b_43fc1986380419a3,true,true,true,0,true,ambiguity_affine,1536,9.382,181,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case181__ylo.smt2,43fc1986380419a3,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case181|yhi,0.006197,true,1536,1536,0,0_of_0,988b_142f31e8fd02f322,true,true,true,0,true,ambiguity_affine,1536,9.382,181,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,true,false,false,sat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case181__yhi.smt2,142f31e8fd02f322,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case181|zlo,0.006016,true,1536,1536,0,0_of_0,989b_73e2d208ed785b92,true,true,true,0,true,ambiguity_affine,1536,9.382,181,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case181__zlo.smt2,73e2d208ed785b92,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case181|zhi,0.005621,true,1536,1536,0,0_of_0,989b_ee361c98b6eca571,true,true,true,0,true,ambiguity_affine,1536,9.382,181,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case181__zhi.smt2,ee361c98b6eca571,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case182|xlo,0.005943,true,1536,1536,0,0_of_0,987b_3f942fa801a8f3f2,true,true,true,0,true,ambiguity_affine,1536,9.382,182,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,true,false,true,sat,2,true,truth_is_magnitude_free,987,ambiguity_affine__case182__xlo.smt2,3f942fa801a8f3f2,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case182|xhi,0.006069,true,1536,1536,0,0_of_0,988b_869e2697b1bb916d,true,true,true,0,true,ambiguity_affine,1536,9.382,182,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case182__xhi.smt2,869e2697b1bb916d,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case182|ylo,0.005775,true,1536,1536,0,0_of_0,988b_95b779fb9aa604ec,true,true,true,0,true,ambiguity_affine,1536,9.382,182,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case182__ylo.smt2,95b779fb9aa604ec,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case182|yhi,0.006064,true,1536,1536,0,0_of_0,988b_f7026b66bae12781,true,true,true,0,true,ambiguity_affine,1536,9.382,182,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,true,false,false,sat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case182__yhi.smt2,f7026b66bae12781,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case182|zlo,0.006122,true,1536,1536,0,0_of_0,988b_c1cf319c6a24ca12,true,true,true,0,true,ambiguity_affine,1536,9.382,182,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,true,false,true,sat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case182__zlo.smt2,c1cf319c6a24ca12,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case182|zhi,0.005894,true,1536,1536,0,0_of_0,989b_bcdac75c161574b4,true,true,true,0,true,ambiguity_affine,1536,9.382,182,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case182__zhi.smt2,bcdac75c161574b4,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case183|xlo,0.005991,true,1536,1536,0,0_of_0,987b_b55181cb6a4e7b5b,true,true,true,0,true,ambiguity_affine,1536,9.382,183,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,false,true,true,unsat,2,true,truth_is_magnitude_free,987,ambiguity_affine__case183__xlo.smt2,b55181cb6a4e7b5b,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case183|xhi,0.005973,true,1536,1536,0,0_of_0,987b_66b495fefb38f03d,true,true,true,0,true,ambiguity_affine,1536,9.382,183,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,true,unsat,2,true,truth_is_magnitude_free,987,ambiguity_affine__case183__xhi.smt2,66b495fefb38f03d,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case183|ylo,0.006628,true,1536,1536,0,0_of_0,987b_2c63dde3456393e6,true,true,true,0,true,ambiguity_affine,1536,9.382,183,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,true,unsat,2,true,truth_is_magnitude_free,987,ambiguity_affine__case183__ylo.smt2,2c63dde3456393e6,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case183|yhi,0.006937,true,1536,1536,0,0_of_0,987b_b025f4caa049af31,true,true,true,0,true,ambiguity_affine,1536,9.382,183,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,true,false,false,sat,2,true,truth_is_magnitude_free,987,ambiguity_affine__case183__yhi.smt2,b025f4caa049af31,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case183|zlo,0.005928,true,1536,1536,0,0_of_0,988b_4dd68fd47f2aae75,true,true,true,0,true,ambiguity_affine,1536,9.382,183,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case183__zlo.smt2,4dd68fd47f2aae75,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case183|zhi,0.005727,true,1536,1536,0,0_of_0,988b_9fc40f8a3b012760,true,true,true,0,true,ambiguity_affine,1536,9.382,183,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case183__zhi.smt2,9fc40f8a3b012760,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case184|xlo,0.006092,true,1536,1536,0,0_of_0,990b_8cfdb961e5b770e7,true,true,true,0,true,ambiguity_affine,1536,9.382,184,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,false,true,false,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case184__xlo.smt2,8cfdb961e5b770e7,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case184|xhi,0.005594,true,1536,1536,0,0_of_0,989b_8aab415ae45fd236,true,true,true,0,true,ambiguity_affine,1536,9.382,184,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case184__xhi.smt2,8aab415ae45fd236,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case184|ylo,0.005503,true,1536,1536,0,0_of_0,989b_b59914220e5d6535,true,true,true,0,true,ambiguity_affine,1536,9.382,184,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case184__ylo.smt2,b59914220e5d6535,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case184|yhi,0.005706,true,1536,1536,0,0_of_0,989b_7bea8b787d547634,true,true,true,0,true,ambiguity_affine,1536,9.382,184,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case184__yhi.smt2,7bea8b787d547634,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case184|zlo,0.006893,true,1536,1536,0,0_of_0,991b_36798563703d028f,true,true,true,0,true,ambiguity_affine,1536,9.382,184,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,false,true,false,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case184__zlo.smt2,36798563703d028f,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case184|zhi,0.006044,true,1536,1536,0,0_of_0,990b_b96ff64806016139,true,true,true,0,true,ambiguity_affine,1536,9.382,184,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,false,true,true,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case184__zhi.smt2,b96ff64806016139,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case185|xlo,0.006198,true,1536,1536,0,0_of_0,988b_3bbb0f0ee014d7c0,true,true,true,0,true,ambiguity_affine,1536,9.382,185,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case185__xlo.smt2,3bbb0f0ee014d7c0,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case185|xhi,0.005673,true,1536,1536,0,0_of_0,988b_efdbc46eeabf2af6,true,true,true,0,true,ambiguity_affine,1536,9.382,185,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case185__xhi.smt2,efdbc46eeabf2af6,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case185|ylo,0.006840,true,1536,1536,0,0_of_0,988b_7ad7fb3f3404dfef,true,true,true,0,true,ambiguity_affine,1536,9.382,185,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case185__ylo.smt2,7ad7fb3f3404dfef,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case185|yhi,0.006194,true,1536,1536,0,0_of_0,988b_eeccd19d9f91eb84,true,true,true,0,true,ambiguity_affine,1536,9.382,185,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case185__yhi.smt2,eeccd19d9f91eb84,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case185|zlo,0.005841,true,1536,1536,0,0_of_0,989b_2cb3418a3d586114,true,true,true,0,true,ambiguity_affine,1536,9.382,185,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,true,false,false,sat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case185__zlo.smt2,2cb3418a3d586114,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case185|zhi,0.005728,true,1536,1536,0,0_of_0,989b_3f47472c9949ec6d,true,true,true,0,true,ambiguity_affine,1536,9.382,185,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case185__zhi.smt2,3f47472c9949ec6d,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case186|xlo,0.006818,true,1536,1536,0,0_of_0,989b_1c19c535fadd73e2,true,true,true,0,true,ambiguity_affine,1536,9.382,186,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,false,true,false,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case186__xlo.smt2,1c19c535fadd73e2,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case186|xhi,0.005919,true,1536,1536,0,0_of_0,988b_02fbf00b8f3b4cb1,true,true,true,0,true,ambiguity_affine,1536,9.382,186,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case186__xhi.smt2,02fbf00b8f3b4cb1,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case186|ylo,0.005382,true,1536,1536,0,0_of_0,988b_48e2783ce7432e2c,true,true,true,0,true,ambiguity_affine,1536,9.382,186,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case186__ylo.smt2,48e2783ce7432e2c,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case186|yhi,0.006085,true,1536,1536,0,0_of_0,988b_32765dac63491917,true,true,true,0,true,ambiguity_affine,1536,9.382,186,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case186__yhi.smt2,32765dac63491917,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case186|zlo,0.006321,true,1536,1536,0,0_of_0,989b_a2b61927b867b423,true,true,true,0,true,ambiguity_affine,1536,9.382,186,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case186__zlo.smt2,a2b61927b867b423,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case186|zhi,0.006080,true,1536,1536,0,0_of_0,989b_9126f57f6f559804,true,true,true,0,true,ambiguity_affine,1536,9.382,186,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case186__zhi.smt2,9126f57f6f559804,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case187|xlo,0.006266,true,1536,1536,0,0_of_0,987b_4c83bd526c75257f,true,true,true,0,true,ambiguity_affine,1536,9.382,187,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,false,true,true,unsat,2,true,truth_is_magnitude_free,987,ambiguity_affine__case187__xlo.smt2,4c83bd526c75257f,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case187|xhi,0.005884,true,1536,1536,0,0_of_0,987b_af1ece2d59f31431,true,true,true,0,true,ambiguity_affine,1536,9.382,187,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,true,unsat,2,true,truth_is_magnitude_free,987,ambiguity_affine__case187__xhi.smt2,af1ece2d59f31431,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case187|ylo,0.005496,true,1536,1536,0,0_of_0,987b_f10253dcf6aceea6,true,true,true,0,true,ambiguity_affine,1536,9.382,187,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,true,unsat,2,true,truth_is_magnitude_free,987,ambiguity_affine__case187__ylo.smt2,f10253dcf6aceea6,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case187|yhi,0.005796,true,1536,1536,0,0_of_0,987b_de1485f7e415a3bf,true,true,true,0,true,ambiguity_affine,1536,9.382,187,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,false,true,true,unsat,2,true,truth_is_magnitude_free,987,ambiguity_affine__case187__yhi.smt2,de1485f7e415a3bf,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case187|zlo,0.006935,true,1536,1536,0,0_of_0,988b_7c16a92263004e99,true,true,true,0,true,ambiguity_affine,1536,9.382,187,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case187__zlo.smt2,7c16a92263004e99,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case187|zhi,0.006287,true,1536,1536,0,0_of_0,988b_51e5e46e1425c1c0,true,true,true,0,true,ambiguity_affine,1536,9.382,187,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case187__zhi.smt2,51e5e46e1425c1c0,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case188|xlo,0.005833,true,1536,1536,0,0_of_0,987b_8d7e385a6399713e,true,true,true,0,true,ambiguity_affine,1536,9.382,188,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,true,false,true,sat,2,true,truth_is_magnitude_free,987,ambiguity_affine__case188__xlo.smt2,8d7e385a6399713e,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case188|xhi,0.005668,true,1536,1536,0,0_of_0,988b_d46d8e37c5556099,true,true,true,0,true,ambiguity_affine,1536,9.382,188,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case188__xhi.smt2,d46d8e37c5556099,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case188|ylo,0.005533,true,1536,1536,0,0_of_0,988b_e577aa91890732c8,true,true,true,0,true,ambiguity_affine,1536,9.382,188,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case188__ylo.smt2,e577aa91890732c8,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case188|yhi,0.006057,true,1536,1536,0,0_of_0,988b_ba61294a7abd559b,true,true,true,0,true,ambiguity_affine,1536,9.382,188,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case188__yhi.smt2,ba61294a7abd559b,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case188|zlo,0.006794,true,1536,1536,0,0_of_0,990b_523cc2e2c9ac6eca,true,true,true,0,true,ambiguity_affine,1536,9.382,188,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,false,true,false,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case188__zlo.smt2,523cc2e2c9ac6eca,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case188|zhi,0.006175,true,1536,1536,0,0_of_0,989b_c1ec0d84521029e0,true,true,true,0,true,ambiguity_affine,1536,9.382,188,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case188__zhi.smt2,c1ec0d84521029e0,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case189|xlo,0.006083,true,1536,1536,0,0_of_0,987b_b2216c1ed16fe6a7,true,true,true,0,true,ambiguity_affine,1536,9.382,189,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,false,true,true,unsat,2,true,truth_is_magnitude_free,987,ambiguity_affine__case189__xlo.smt2,b2216c1ed16fe6a7,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
